file,group,format,channel,cutoff_Hz,peak_error_pct,noise_reduction_x
067_190℃_120_1.5mm.csv,1.5mm_190℃,nr500,V04,40,-5.022016124739219,12.22573079568202
067_190℃_120_1.5mm.csv,1.5mm_190℃,nr500,V04,50,-4.767814773618251,5.206597573311634
067_190℃_120_1.5mm.csv,1.5mm_190℃,nr500,V04,75,-4.670264198198575,5.243436727067162
067_190℃_120_1.5mm.csv,1.5mm_190℃,nr500,V04,100,-4.631411237194661,5.217218519131025
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,5,-26.211374954020396,0.852885263938286
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,10,-4.652063423417168,5.863655425542161
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,15,-3.1200790316032756,5.34889772486299
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,20,-3.667806256254315,5.715405235003274
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,25,-1.8259638686785413,5.8076371349367
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,30,-2.2180195057429537,5.840116453866762
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,40,-1.9878754901595537,5.625553182494919
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,50,-2.1411240172680257,5.231154876668708
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,75,-2.03931811377461,5.169840965488763
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V03,100,-1.987920618905432,4.833235332921498
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,5,-32.448731590369874,2.3857477874517348
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,10,-11.1251674843963,11.66077287158205
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,15,-7.752512832970167,14.04399421169669
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,20,-8.838518690509176,15.418379210146696
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,25,-7.1788059873196595,16.438348786353618
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,30,-6.604360209792715,16.86105949729782
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,40,-6.988707861260545,16.601955721791132
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,50,-6.882249491666817,5.078166414445357
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,75,-6.7397712133406795,5.2365018687659814
113_190℃_320_1.5mm.csv,1.5mm_190℃,nr500,V04,100,-6.710210679955521,5.148624908715488
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,5,-26.099767237190175,1.969812690275401
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,10,-5.585153494630417,16.299147411633502
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,15,-4.330755184508342,13.089293217944824
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,20,-4.180031801996348,12.801914636566291
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,25,-3.8300592852599133,13.427628350798352
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,30,-3.9941924875645465,13.322954215890736
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,40,-3.7794178000676935,13.337394657876898
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,50,-3.640295477460221,6.886786869965903
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,75,-3.5824827421311665,6.677869710373711
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V03,100,-3.577217351076732,6.61052594353726
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,5,-33.59691816446724,1.6920710344770817
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,10,-12.936446202740143,5.140494540184355
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,15,-10.030532172950803,6.115270389023884
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,20,-10.837204323837765,5.876760926965062
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,25,-9.679864545968428,6.033346833127717
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,30,-9.52336156667812,6.398322684258654
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,40,-9.321419991880141,5.904650815178681
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,50,-9.01716912622905,2.121202859431408
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,75,-8.675286504998972,2.1241633750599926
081_210℃_200_1.5mm.csv,1.5mm_210℃,nr500,V04,100,-8.569774850105523,2.138080590382425
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,5,-27.106535812327955,1.8871984972172244
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,10,-6.176652269793442,14.952158021203719
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,15,-4.951573498328495,16.091281789856307
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,20,-5.2619441005394805,14.876918214560678
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,25,-4.1973000893861245,14.888862128602762
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,30,-4.535269521942874,14.540522549616702
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,40,-4.3121410635548525,13.609811385560072
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,50,-4.1171494063233425,6.893441186843776
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,75,-4.073574414773232,6.923182130987245
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V03,100,-4.05873870587554,6.725528975440447
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,5,-33.626053747733685,2.990595564844783
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,10,-12.662014830853211,15.360553853251263
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,15,-9.59221436693337,19.547228947467463
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,20,-10.705202556673079,17.65041712448104
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,25,-9.325959076313046,17.084343300054094
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,30,-9.01916785175927,15.823586073733777
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,40,-8.880393769904217,14.485636831404102
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,50,-9.026769976130472,4.272873042124309
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,75,-8.805784508321905,4.40904524943733
098_210℃_240_1.5mm.csv,1.5mm_210℃,nr500,V04,100,-8.72010663331115,4.485214021614645
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,5,-13.678631525944452,9.092820522003588
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,10,-6.665547209334349,7.896944322260287
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,15,-4.510331914724124,7.872925480533163
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,20,-3.397401849907526,8.456996380636529
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,25,-2.964892724968888,8.425880780392118
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,30,-2.8453002992395198,8.316281576148326
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,40,-2.739089260716975,8.017163665477574
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,50,-2.678861411928837,5.518523924968318
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,75,-2.6015649714676714,5.3587906177864655
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V03,100,-2.554924871069843,5.206254974653258
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,5,-22.20976312950676,9.032565741251071
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,10,-14.507092665352642,11.30120421070367
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,15,-12.255307247804966,11.071852146129663
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,20,-11.004415794825803,10.430291539581093
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,25,-10.4876042998592,10.202918411274876
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,30,-10.299658994328137,10.256235384932932
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,40,-10.093542434489143,10.927064585054085
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,50,-9.777112503148143,3.4601244479826394
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,75,-9.62042705530437,3.513504952967375
047_230℃_040_1.5mm.csv,1.5mm_230℃,nr500,V04,100,-9.577681443087677,3.5740718106265534
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,5,-27.932307052775073,0.966805788061424
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,10,-6.1430565454787285,5.230515850089423
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,15,-4.380803207313701,5.849792734804788
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,20,-5.14539340416669,5.686507458723688
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,25,-3.647887039717844,5.002966285427346
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,30,-4.090349159965625,5.166004873571674
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,40,-3.845752736225088,5.1849573335388035
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,50,-3.977992024969664,4.862099318772977
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,75,-3.959079056007539,4.85916133901098
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V03,100,-3.9274269318524744,4.591615893582563
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,5,-34.94406991827461,2.6616690336559783
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,10,-13.515614842237321,9.408936346129087
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,15,-9.80748729425331,11.360137658350324
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,20,-11.012434233521095,11.20239789386045
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,25,-9.614256966750153,11.488798738943714
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,30,-9.040337507145955,12.067507929325114
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,40,-9.449648738109675,12.794704155964448
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,50,-9.03300998506411,4.08676065126755
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,75,-8.572457697281433,4.161694633971868
103_230℃_280_1.5mm.csv,1.5mm_230℃,nr500,V04,100,-8.664234829546844,4.213685493838536
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,5,-0.2751631315055816,4.1254047358938015
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,10,-0.3409769057577672,4.188025285564044
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,15,-0.4766127849383809,4.118675763300323
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,20,-0.5500881144549242,4.0414214160371476
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,25,-0.5964675151180979,4.068840961026247
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,30,-0.6240776083816488,4.061529316899728
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,40,-0.6309862735578552,3.9854375034327183
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,50,-0.6561705765536626,3.471076996894494
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,75,-0.6489559043987735,3.3922134663292356
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V03,100,-0.6358606128388371,3.3539687944740075
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,5,-3.360466232404999,8.605829134247914
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,10,-3.359026481582834,8.077558580873443
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,15,-3.4522345570392385,7.68886513094804
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,20,-3.502120252930776,7.217032727488506
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,25,-3.527970423618236,7.184947335018665
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,30,-3.5446126595917766,7.065696918970033
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,40,-3.5422230660563527,6.929704330537776
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,50,-3.3756035068330537,2.865114046020638
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,75,-3.386146293132884,2.8444168815494826
004_190℃_003_2.0mm.csv,2.0mm_190℃,nr500,V04,100,-3.3720085833369837,2.8427377366832274
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,5,-25.144981593696457,2.751711489104249
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,10,-4.283567441457398,15.754202414375717
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,15,-4.371472312955283,12.753582557106826
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,20,-4.285684464779722,11.162842675859402
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,25,-4.499919363192818,10.673822707552906
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,30,-4.616483154707891,10.890829536430298
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,40,-4.760118611153232,11.211926151120212
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,50,-4.682604289472975,6.883773919758597
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,75,-4.686583807111605,6.831451007369833
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V03,100,-4.776940413640807,6.617590520492384
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,5,-47.625729856190965,5.695661573378099
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,10,-30.59494923618109,15.291399237278325
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,15,-29.114943488207935,17.475180021350702
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,20,-29.937837001435547,17.574202028566642
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,25,-29.243579485837294,17.923557948655507
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,30,-29.43469458527065,18.668878078185568
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,40,-29.161567165842392,15.610637647260395
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,50,-29.103384509236278,3.5099438828133778
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,75,-28.825140179646052,3.573149148944869
092_190℃_240_2.0mm.csv,2.0mm_190℃,nr500,V04,100,-28.764037909523907,3.5857983707795396
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,5,-1.8005542001830175,2.221398615176768
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,10,-0.9238214687231904,2.0768205720000994
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,15,-1.1237640316001989,2.03783967240841
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,20,-1.163804314126546,1.9985667834484124
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,25,-1.2463551486383104,2.012425631026166
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,30,-1.3265291627768643,1.959236212427707
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,40,-1.4688046398606158,1.8321287408558766
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,50,-1.5810926655347382,1.7416490389390342
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,75,-1.607409996732848,1.743844625978639
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V03,100,-1.5984201022386895,1.7333256080081372
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,5,-14.304970457799158,4.749602360807136
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,10,-13.203284776779611,4.679685145739471
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,15,-13.254667755819655,4.770574842129477
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,20,-13.273994149389898,5.0320433095103
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,25,-13.328062636820624,4.9022428279710795
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,30,-13.388373178235337,4.793842034902413
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,40,-13.469111657630606,4.778841339141642
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,50,-13.25931575295854,3.0705991624860385
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,75,-13.26836873053884,3.0570569244322763
022_210℃_010_2.0mm.csv,2.0mm_210℃,nr500,V04,100,-13.224345317181713,3.0081910919045574
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,5,-25.311170812891174,1.268081447522594
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,10,-2.955253069369951,7.822416781302105
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,15,-3.1850089073774557,6.245355863728351
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,20,-3.648574670998,5.700357529619978
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,25,-3.348324436108473,5.682459029519974
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,30,-3.75384015824819,5.460791783837997
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,40,-3.843170614636729,5.039807795117255
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,50,-3.6940075308690496,3.429341792892112
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,75,-3.6873759018715937,3.3670991396184164
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V03,100,-3.7206488175777253,3.0858623566599777
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,5,-53.88809801786433,5.932643005354527
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,10,-38.05305213510996,23.440397500406082
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,15,-36.562952873074394,20.048593549354027
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,20,-37.50319119250347,19.468736324309255
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,25,-36.5725208533457,17.612471318939775
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,30,-36.96864076911453,16.432127681612936
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,40,-36.415215690953,15.595779748117096
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,50,-37.155822105602525,3.225294663642184
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,75,-37.5023143792071,3.2784653000240684
101_210℃_280_2.0mm.csv,2.0mm_210℃,nr500,V04,100,-37.37888243835149,3.249170714380066
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,5,-1.3655122408141944,3.6320008168224533
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,10,-1.7438317973366504,3.5744316467250186
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,15,-2.026098454014663,3.5572461248396645
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,20,-2.1705800449724815,3.650913963624072
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,25,-2.2152014043332047,3.569071506200903
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,30,-2.248123586847573,3.4944592659847684
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,40,-2.287874553917936,3.612304750524626
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,50,-2.3286990878303686,3.0903603650017715
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,75,-2.3466293443561304,3.0201515102815564
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V03,100,-2.340301735106123,2.945573942506153
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,5,-1.9699765616102924,2.486147812637137
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,10,-2.2347704418380925,2.547388330079039
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,15,-2.537912649473292,2.5428967191454848
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,20,-2.6505117513272323,2.555946506285717
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,25,-2.676852049350872,2.5853085956206234
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,30,-2.693481350384793,2.5695930151921154
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,40,-2.6810700174992994,2.5387637741519264
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,50,-2.449592152708868,2.028644437084713
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,75,-2.4461608940203234,2.0248837938959126
003_230℃_003_2.0mm.csv,2.0mm_230℃,nr500,V04,100,-2.4304384602969353,2.020307356059293
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,5,-28.736876384144455,2.720099358533965
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,10,-6.609585158667195,13.918339737682041
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,15,-6.753413155096593,11.75530889155126
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,20,-7.412248758739803,11.962923487686055
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,25,-7.177098464837358,11.659745144497814
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,30,-7.728269463250995,12.17435110576425
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,40,-7.63532843018481,11.781078664461893
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,50,-7.825767351567501,7.240711879451926
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,75,-7.916978924879949,7.400445837981618
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V03,100,-7.8308297388549,7.039905252581831
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,5,-51.069398213317555,2.0371739982376638
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,10,-33.73908391274787,5.370493008551745
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,15,-31.98964219926841,5.54472929869374
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,20,-33.26104020034969,5.175365621420093
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,25,-32.22042999930722,4.60861251443158
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,30,-32.382124394606834,4.585142761802317
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,40,-32.59444455253367,4.173434671918519
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,50,-32.08184871410494,1.530142249604637
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,75,-32.12824987094896,1.5879998107078124
103_230℃_280_2.0mm.csv,2.0mm_230℃,nr500,V04,100,-32.27391330664634,1.547020494412095
